Fecha,Último,Apertura,Máximo,Mínimo,Vol,% var
11102022,10791.35,10865.52,10981.91,10717.65,285.42M,-1.24%
10102022,10926.97,11045.87,11061.14,10824.36,247.37M,-1.02%
7102022,11039.47,11275.34,11292.83,10992.76,324.53M,-3.88%
6102022,11485.5,11556.72,11659.8,11473.28,222.82M,-0.76%
5102022,11573.18,11429.47,11647.28,11312.52,220.09M,-0.08%
4102022,11582.54,11477.85,11609.25,11464.27,282.59M,3.14%
3102022,11229.73,11055.9,11296.32,10985.59,290.68M,2.36%
30092022,10971.22,11123.11,11296.06,10967.37,331.84M,-1.73%
29092022,11164.78,11334.57,11339.54,11039.29,284.97M,-2.86%
28092022,11493.83,11256.99,11546.7,11210.81,285.99M,1.97%
27092022,11271.75,11410.53,11501.79,11175.73,250.68M,0.16%
26092022,11254.11,11282.88,11471.73,11235.86,258.45M,-0.51%
23092022,11311.24,11393.59,11400.86,11169.83,274.74M,-1.66%
22092022,11501.65,11579.63,11616.4,11448.9,253.96M,-1.17%
21092022,11637.79,11900.37,12062.29,11637.19,262.51M,-1.80%
20092022,11851.54,11853.43,11951.1,11762.07,223.79M,-0.85%
19092022,11953.28,11752.43,11956.15,11752.43,231.26M,0.77%
16092022,11861.38,11779.01,11874.93,11711.27,728.23M,-0.55%
15092022,11927.49,12035.22,12152.64,11868.3,281.72M,-1.71%
14092022,12134.4,12092.03,12170.25,12017.28,273.02M,0.84%
13092022,12033.62,12362.97,12417.62,12004.42,361.37M,-5.54%
12092022,12739.72,12649.23,12752.51,12640.19,225.82M,1.20%
9092022,12588.29,12424.15,12610.04,12424.15,228.29M,2.17%
8092022,12321.19,12139.57,12372.38,12120.38,229.80M,0.50%
7092022,12259.39,12035.33,12297.74,12028.77,237.10M,2.07%
6092022,12011.31,12108.11,12150.94,11929.67,244.30M,-0.72%
2092022,12098.44,12366.57,12450.89,12036.4,248.62M,-1.44%
1092022,12274.63,12158,12289.77,12013.56,276.69M,0.02%
31082022,12272.03,12447.56,12500.79,12268.71,314.46M,-0.57%
30082022,12342.7,12562.4,12571.91,12240.83,232.04M,-1.13%
29082022,12484.32,12487.76,12593.9,12440.81,219.33M,-0.96%
26082022,12605.17,13129.15,13172.93,12605.17,307.91M,-4.10%
25082022,13143.58,12984.74,13146.76,12951.67,208.27M,1.75%
24082022,12917.86,12875.67,12995.03,12843.58,177.66M,0.28%
23082022,12881.79,12885.28,13000.58,12853.05,179.20M,-0.07%
22082022,12890.54,13055.2,13071.81,12860.38,221.54M,-2.66%
19082022,13242.9,13369.78,13400.77,13210.98,248.56M,-1.95%
18082022,13505.99,13473.78,13553.28,13405.74,189.20M,0.26%
17082022,13470.86,13499.24,13591.58,13390.41,196.22M,-1.21%
16082022,13635.21,13619.65,13720.71,13508.5,180.15M,-0.23%
15082022,13667.18,13529.66,13685.48,13525.87,166.16M,0.75%
12082022,13565.87,13384.65,13565.87,13341.71,208.94M,2.06%
11082022,13291.99,13471.03,13555.02,13271.76,198.24M,-0.65%
10082022,13378.32,13330.66,13386.85,13220.83,255.48M,2.85%
9082022,13008.17,13063.34,13094.14,12945.62,214.75M,-1.15%
8082022,13159.16,13223.95,13394.53,13104.18,202.32M,-0.37%
5082022,13207.69,13110.1,13286.02,13070.36,214.90M,-0.78%
4082022,13311.04,13253.77,13326.72,13171.44,221.47M,0.44%
3082022,13253.26,12980.47,13287.26,12980.32,282.67M,2.73%
2082022,12901.6,12859.08,13070.98,12822,210.80M,-0.30%
1082022,12940.78,12877.69,13084.3,12833.4,226.14M,-0.06%
29072022,12947.97,12784.2,12981.47,12727.13,339.80M,1.81%
28072022,12717.87,12581.08,12741.54,12433.55,244.83M,0.92%
27072022,12601.47,12300.48,12654.64,12258.92,301.61M,4.26%
26072022,12086.9,12251.29,12255.87,12051.24,224.01M,-1.96%
25072022,12328.41,12391.21,12415.59,12244.99,188.91M,-0.55%
22072022,12396.47,12574.84,12662.86,12322.93,235.82M,-1.77%
21072022,12619.41,12466.13,12619.41,12351.97,219.96M,1.44%
20072022,12439.68,12269.07,12487.8,12233.48,237.99M,1.55%
19072022,12249.42,12046.69,12258.37,11968.41,265.21M,3.13%
18072022,11877.5,12087.7,12156.09,11838.26,230.95M,-0.89%
15072022,11983.62,11897.47,11987.52,11829.17,263.64M,1.83%
14072022,11768.39,11637.38,11800.99,11488.27,204.46M,0.34%
13072022,11728.53,11526.99,11818.06,11500.61,203.82M,-0.14%
12072022,11744.99,11926.84,11989.5,11684.13,208.67M,-0.97%
11072022,11860.28,12009.02,12025.17,11831.89,198.81M,-2.19%
8072022,12125.69,11977.95,12178.99,11956.17,174.94M,0.14%
7072022,12109.05,11913.73,12137.66,11898.17,224.03M,2.16%
6072022,11852.59,11807.08,11941.31,11727.81,205.18M,0.62%
5072022,11779.91,11423.05,11780.98,11367.3,246.56M,1.68%
1072022,11585.68,11476.43,11590.86,11379.22,223.44M,0.71%
30062022,11503.72,11532.32,11649.3,11323.7,291.13M,-1.33%
29062022,11658.26,11617.68,11709.55,11537.9,191.18M,0.18%
28062022,11637.77,12021.34,12133.54,11633.51,244.43M,-2.92%
27062022,11987.36,12157.93,12173.62,11965.92,218.21M,-0.98%
24062022,12105.85,11828.72,12110.7,11812.18,427.49M,3.49%
23062022,11697.68,11622.09,11729.62,11515.77,231.44M,1.47%
22062022,11527.71,11427.62,11707.33,11423.75,240.11M,-0.16%
21062022,11546.76,11446.99,11638.24,11446.99,277.38M,2.49%
17062022,11265.99,11173.64,11357.62,11092.09,648.22M,1.24%
16062022,11127.57,11285.41,11306.74,11037.24,326.09M,-4.02%
15062022,11593.77,11468.78,11748.07,11347.52,285.20M,2.49%
14062022,11311.69,11385.18,11418.11,11206.15,239.87M,0.21%
13062022,11288.32,11472.19,11567.12,11254.18,340.67M,-4.60%
10062022,11832.82,12055.29,12072.44,11825.35,282.31M,-3.56%
9062022,12269.78,12543.37,12665.04,12265.86,222.66M,-2.74%
8062022,12615.13,12680.75,12776.65,12578.55,196.32M,-0.76%
7062022,12711.67,12456.21,12735.89,12413.55,191.58M,0.89%
6062022,12599.63,12745.89,12804.2,12534.58,199.63M,0.41%
3062022,12548.03,12650.92,12724.71,12505.98,218.62M,-2.67%
2062022,12892.89,12498.63,12897.24,12450.53,236.84M,2.75%
1062022,12548.36,12750.31,12820.4,12458.35,206.92M,-0.74%
31052022,12642.1,12689.88,12762.84,12482.8,418.27M,-0.31%
27052022,12681.42,12423.94,12681.42,12405.54,247.34M,3.30%
26052022,12276.79,11906.83,12337.68,11901.87,252.30M,2.79%
25052022,11943.93,11727.59,12028.42,11714.27,223.83M,1.48%
24052022,11769.84,11809.46,11841.61,11576.13,231.83M,-2.20%
23052022,12034.28,11867.08,12047.62,11785.76,222.48M,1.68%
20052022,11835.62,12037.03,12042.76,11493.11,310.16M,-0.34%
19052022,11875.63,11871.33,12066.65,11795.79,274.43M,-0.44%
18052022,11928.31,12353.24,12389.96,11891.55,277.03M,-5.06%
17052022,12564.1,12497.05,12572.37,12334.67,234.24M,2.62%
16052022,12243.58,12297.07,12395.37,12196.56,198.21M,-1.16%
13052022,12387.4,12124.19,12429.23,12069.83,268.77M,3.70%
12052022,11945.5,11792.6,12126.44,11692.12,324.27M,-0.18%
11052022,11967.56,12241.96,12469.04,11939.16,300.24M,-3.06%
10052022,12345.86,12496.18,12537.89,12173.58,303.08M,1.30%
9052022,12187.72,12466.12,12540.12,12136.19,320.01M,-3.98%
6052022,12693.54,12774.21,12926.58,12523.07,275.07M,-1.22%
5052022,12850.55,13344.79,13344.79,12710.59,327.49M,-5.06%
4052022,13535.71,13110.3,13556.67,12887.53,287.02M,3.41%
3052022,13089.9,13045.35,13178.74,12982.7,209.20M,0.11%
2052022,13075.85,12864.83,13083.57,12716.62,263.46M,1.72%
29042022,12854.8,13274.94,13428.53,12835.48,319.45M,-4.47%
28042022,13456.06,13254.96,13542.56,13038.17,282.58M,3.48%
27042022,13003.36,13009.4,13241.94,12936.41,256.81M,-0.05%
26042022,13009.71,13447.66,13447.66,13009.65,263.14M,-3.87%
25042022,13533.22,13275.41,13541.77,13239.73,247.87M,1.32%
22042022,13356.87,13714.63,13769.4,13342.79,247.88M,-2.65%
21042022,13720.45,14174.92,14277.21,13682.68,231.64M,-1.99%
20042022,13998.53,14246.2,14263.61,13962.86,217.57M,-1.49%
19042022,14210.26,13882.75,14236.51,13844.74,187.17M,2.15%
18042022,13910.76,13859.47,13997.92,13788.96,172.21M,0.13%
14042022,13893.22,14225.47,14235.39,13884.82,223.06M,-2.28%
13042022,14217.29,13939.61,14258.81,13919.48,189.62M,1.99%
12042022,13940.24,14175.66,14264.74,13882.75,193.95M,-0.36%
11042022,13990.2,14149.6,14187.67,13979.14,211.62M,-2.35%
8042022,14327.26,14450.53,14490.19,14307.68,185.19M,-1.41%
7042022,14531.81,14469.5,14624.24,14315.69,197.28M,0.23%
6042022,14498.89,14600.3,14639.35,14395.4,240.71M,-2.17%
5042022,14820.64,15109.27,15120.67,14782.57,209.49M,-2.24%
4042022,15159.58,14903.38,15161.89,14884.57,206.00M,2.01%
1042022,14861.21,14886.91,14925.93,14723.83,215.30M,0.15%
31032022,14838.49,15074.24,15088.38,14835.16,282.14M,-1.55%
30032022,15071.55,15177.15,15229.01,15010.34,206.58M,-1.10%
29032022,15239.32,15142.93,15265.42,15039.61,220.57M,1.68%
28032022,14987.4,14763.16,14989.08,14705.92,193.74M,1.58%
25032022,14754.31,14766.9,14805.88,14577.59,186.56M,-0.08%
24032022,14765.69,14529.72,14767.73,14440.67,221.27M,2.20%
23032022,14447.55,14525.22,14681.33,14446.04,226.97M,-1.41%
22032022,14654.33,14396.03,14688.97,14385.55,234.86M,1.94%
21032022,14376.09,14377.15,14470.68,14190.53,246.17M,-0.31%
18032022,14420.08,14061.29,14427.47,14014.43,566.58M,2.14%
17032022,14118.6,13878.99,14125.67,13827.34,232.03M,1.16%
16032022,13956.78,13633.12,13960.25,13475.09,333.55M,3.70%
15032022,13458.56,13174.97,13488.18,13092.45,287.73M,3.16%
14032022,13046.64,13248.09,13386.67,13020.4,273.08M,-1.92%
11032022,13301.83,13701.8,13714.44,13285.19,238.44M,-2.13%
10032022,13591,13577.84,13633.69,13399.46,234.12M,-1.10%
9032022,13742.2,13610.48,13793.11,13504.48,261.57M,3.58%
8032022,13267.6,13275.23,13663.27,13129.4,308.91M,-0.39%
7032022,13319.38,13853.53,13879.1,13314.44,304.72M,-3.75%
4032022,13837.83,13957.6,13992.97,13738.61,244.70M,-1.41%
3032022,14035.21,14339.7,14342.56,13965.11,230.88M,-1.46%
2032022,14243.69,14075.11,14292.72,13962.69,233.56M,1.70%
1032022,14005.99,14197.66,14271.58,13906.92,262.94M,-1.63%
28022022,14237.81,14058.61,14296.6,14009.36,309.03M,0.34%
25022022,14189.16,13973.9,14193,13850.29,241.78M,1.53%
24022022,13974.67,13065.44,13989.1,13065.44,377.16M,3.44%
23022022,13509.43,14016.94,14035.93,13502.58,256.46M,-2.60%
22022022,13870.53,13892.81,14109.26,13720.92,258.34M,-0.99%
18022022,14009.54,14207.55,14225.72,13918.76,266.12M,-1.14%
17022022,14171.74,14485.08,14497.46,14155.43,226.16M,-2.96%
16022022,14603.64,14514.84,14647.79,14399.29,194.98M,-0.12%
15022022,14620.82,14482.11,14624.53,14444.46,222.14M,2.47%
14022022,14268.59,14233.4,14400.78,14119.73,249.43M,0.10%
11022022,14253.84,14739.46,14769.64,14194.54,289.87M,-3.07%
10022022,14705.64,14770.67,15037.26,14636.61,259.08M,-2.33%
9022022,15056.96,14930.99,15057.9,14870.36,220.30M,2.10%
8022022,14747.03,14533.25,14785.22,14485.78,211.61M,1.21%
7022022,14571.25,14716.43,14813.86,14524.63,203.27M,-0.84%
4022022,14694.35,14566.28,14832.05,14452.28,238.70M,1.33%
3022022,14501.11,14693.85,14856.51,14471.19,310.21M,-4.22%
2022022,15139.74,15173.03,15196.4,14960.85,297.73M,0.80%
1022022,15019.68,14966.6,15034.42,14749.49,234.44M,0.60%
31012022,14930.05,14505.07,14934.52,14442.88,311.40M,3.29%
28012022,14454.61,14091.32,14457.78,13880.48,292.47M,3.22%
27012022,14003.11,14346.46,14419.45,13972.88,291.78M,-1.20%
26012022,14172.76,14492.52,14646.54,14006.4,310.91M,0.17%
25012022,14149.12,14237.6,14410.43,14033.81,283.30M,-2.48%
24012022,14509.58,14160.91,14532.57,13724.85,425.47M,0.49%
21012022,14438.4,14728.66,14868.45,14432.64,388.09M,-2.75%
20012022,14846.46,15176.38,15347.62,14832.69,246.53M,-1.34%
19012022,15047.84,15287.25,15382,15038.43,228.59M,-1.07%
18012022,15210.76,15378.06,15446.3,15182.96,284.38M,-2.57%
14012022,15611.59,15396.47,15617.18,15396.47,214.94M,0.75%
13012022,15495.62,15970.09,15990.38,15468.09,220.05M,-2.57%
12012022,15905.1,15955.48,16017.39,15815.94,192.30M,0.38%
11012022,15844.12,15582.72,15848.56,15496.91,214.96M,1.47%
10012022,15614.43,15383.18,15627.92,15165.53,281.70M,0.14%
7012022,15592.19,15774.13,15835,15526.8,212.83M,-1.10%
6012022,15765.36,15675.22,15900.6,15608.57,229.89M,-0.04%
5012022,15771.77,16190.55,16249.23,15763.84,257.52M,-3.12%
4012022,16279.73,16513.87,16513.87,16151.91,241.07M,-1.35%
3012022,16501.77,16395.51,16504.13,16306.64,199.76M,1.11%
31122021,16320.08,16411.26,16464.62,16317.26,144.78M,-0.66%
30122021,16429.1,16485.4,16569.62,16415.12,125.58M,-0.38%
29122021,16491.01,16510.63,16548.92,16396.16,133.19M,0.01%
28122021,16488.66,16602.92,16607.19,16458.49,136.37M,-0.48%
27122021,16567.5,16361.07,16567.64,16361.07,154.76M,1.59%
23122021,16308.21,16203.76,16360.75,16188.02,164.32M,0.79%
22122021,16180.14,15963.54,16186.25,15947.56,166.35M,1.21%
21122021,15986.28,15794.38,15997.61,15617.48,210.02M,2.29%
20122021,15627.64,15566.83,15662.61,15508.74,212.52M,-1.10%
17122021,15801.46,15714.54,15960.25,15664.1,606.09M,-0.39%
16122021,15863.94,16335.03,16340.53,15802.64,267.11M,-2.61%
15122021,16289.59,15908.45,16301.27,15746.94,249.17M,2.35%
14122021,15914.9,15877.65,15995.21,15742.8,238.21M,-1.04%
13122021,16082.55,16317.9,16332.63,16075.54,224.94M,-1.53%
10122021,16331.98,16278.3,16339.12,16139,206.17M,1.13%
9122021,16149.57,16337.81,16413.28,16141.39,189.74M,-1.49%
8122021,16394.34,16313.88,16401.1,16250.39,208.05M,0.42%
7122021,16325.66,16139.56,16343.67,16128.44,261.97M,3.03%
6122021,15846.16,15744.91,15898.59,15557.78,244.53M,0.85%
3122021,15712.04,16039.41,16089.61,15543.31,287.69M,-1.74%
2122021,15990.76,15791.3,16066.32,15770.92,252.10M,0.71%
1122021,15877.72,16347.96,16427.19,15864,253.55M,-1.60%
30112021,16135.92,16333.95,16454.56,16073.76,412.49M,-1.61%
29112021,16399.24,16263.43,16437.16,16214.56,222.80M,2.33%
26112021,16025.58,16237.42,16302.58,15988.95,188.04M,-2.09%
24112021,16367.81,16202.26,16370.56,16106.02,173.02M,0.37%
23112021,16306.72,16330.18,16417.5,16121.69,213.56M,-0.45%
22112021,16380.98,16644.77,16764.85,16374.78,240.38M,-1.16%
19112021,16573.34,16558.56,16625.86,16523.83,230.31M,0.55%
18112021,16482.97,16398.76,16501.92,16309.51,225.12M,1.07%
17112021,16308.07,16329.07,16398.95,16276.77,184.41M,-0.01%
16112021,16309.77,16170.29,16329.5,16156.69,181.24M,0.75%
15112021,16189.11,16227.01,16256.73,16096.37,164.95M,-0.07%
12112021,16199.89,16078.13,16218.55,16012.78,154.83M,1.04%
11112021,16032.47,16114.05,16116.25,16019.39,144.38M,0.29%
10112021,15985.57,16087.01,16224.51,15905.28,192.32M,-1.44%
9112021,16219.93,16389.99,16401.89,16168.63,202.59M,-0.71%
8112021,16336.03,16351.49,16401.93,16314,194.10M,-0.14%
5112021,16359.38,16397.59,16454.48,16302.06,223.01M,0.08%
4112021,16346.24,16193.22,16387.95,16169.56,226.44M,1.25%
3112021,16144.5,16000.6,16157.6,15950.59,177.49M,1.08%
2112021,15972.49,15885.34,15988.33,15877.27,175.57M,0.42%
1112021,15905.28,15879.61,15910.35,15785.31,177.72M,0.35%
29102021,15850.47,15638.74,15856.9,15638.74,210.86M,0.46%
28102021,15778.16,15674.39,15784,15650.01,186.65M,1.15%
27102021,15598.39,15603.16,15729.75,15578.68,197.76M,0.25%
26102021,15559.49,15615.36,15710.79,15518.59,196.06M,0.29%
25102021,15514.19,15417.25,15555.65,15338.49,172.55M,1.04%
22102021,15355.07,15422.07,15474.28,15291.95,174.01M,-0.87%
21102021,15489.59,15365.81,15497.58,15350.5,155.34M,0.66%
20102021,15388.71,15448,15457.11,15333.43,139.67M,-0.14%
19102021,15410.72,15349.45,15414.97,15320.62,140.10M,0.72%
18102021,15300.89,15091.58,15307.51,15074.71,157.54M,1.02%
15102021,15146.92,15106.97,15150.14,15064.59,201.85M,0.63%
14102021,15052.42,14925.58,15059.89,14901.59,171.55M,1.88%
13102021,14774.6,14751.8,14800.83,14676.58,162.40M,0.77%
12102021,14662.11,14772.29,14784.78,14636.33,175.53M,-0.35%
11102021,14713.73,14765.69,14907.57,14709.05,131.29M,-0.72%
8102021,14820.75,14942.35,14948.35,14805.5,142.85M,-0.51%
7102021,14897.13,14899.07,15010.32,14878.22,168.65M,0.88%
6102021,14766.75,14529.89,14775.64,14499.48,174.39M,0.63%
5102021,14674.15,14533.43,14763.64,14520.23,177.49M,1.40%
4102021,14472.12,14713.6,14727.6,14384.93,223.38M,-2.16%
1102021,14791.87,14731.38,14830.84,14555.12,192.23M,0.70%
30092021,14689.62,14830.3,14888.22,14684.55,203.20M,-0.43%
29092021,14752.89,14835.51,14914.92,14727.41,182.14M,-0.12%
28092021,14770.3,15001.98,15040.57,14758.98,241.47M,-2.86%
27092021,15204.83,15205.23,15240.58,15106.45,154.50M,-0.81%
24092021,15329.68,15222.97,15345.54,15209.16,129.34M,0.09%
23092021,15316.58,15231.19,15356.92,15199.43,144.60M,0.92%
22092021,15176.51,15073.95,15230.34,15029.9,171.16M,0.99%
21092021,15027.77,15096.98,15139.9,14986.98,153.29M,0.10%
20092021,15012.18,15068.65,15157.26,14821.03,229.84M,-2.10%
17092021,15333.47,15481.43,15485.21,15291.04,453.63M,-1.18%
16092021,15515.91,15452.67,15539.14,15370.88,157.64M,0.08%
15092021,15503.53,15419.95,15518.95,15316.4,193.25M,0.78%
14092021,15382.9,15505.78,15525.97,15352.06,171.39M,-0.33%
13092021,15434.5,15545.66,15562.28,15351.7,174.43M,-0.04%
10092021,15440.75,15648.05,15673.5,15433.43,172.65M,-0.77%
9092021,15561.05,15639.44,15675.46,15556.74,140.37M,-0.38%
8092021,15620.85,15669.01,15669.01,15528.45,151.55M,-0.35%
7092021,15675.76,15662.3,15701.4,15610.23,162.99M,0.15%
3092021,15652.86,15578.96,15668.12,15554.97,129.04M,0.31%
2092021,15604.25,15656.28,15681.75,15554.29,142.46M,-0.05%
1092021,15611.57,15637.13,15696.42,15603.67,157.20M,0.19%
31082021,15582.51,15601.34,15604.45,15522.78,224.25M,-0.14%
30082021,15605.09,15460.93,15620.62,15459.74,144.22M,1.12%
27082021,15432.95,15305.75,15447.03,15292.74,153.36M,1.01%
26082021,15278.52,15348.98,15369.28,15265.23,136.20M,-0.59%
25082021,15368.92,15384.83,15404.36,15341.92,174.49M,0.07%
24082021,15357.68,15338.92,15384.42,15319.55,147.83M,0.29%
23082021,15312.82,15140.14,15341.47,15140.14,164.19M,1.46%
20082021,15092.57,14974.06,15103.94,14968.87,176.44M,1.06%
19082021,14933.93,14773.19,15000.19,14773.19,186.79M,0.51%
18082021,14857.92,14975.02,15039.9,14846.51,152.36M,-0.97%
17082021,15002.83,15018.94,15062.7,14906.22,159.61M,-0.91%
16082021,15140.77,15090.05,15142.03,14931.15,157.03M,0.03%
13082021,15136.68,15101.84,15150.48,15079.3,126.45M,0.32%
12082021,15088.98,15012.6,15097.91,14956.25,150.50M,0.41%
11082021,15027.76,15101.82,15127.78,14972.6,152.59M,-0.17%
10082021,15053.58,15157.37,15169.45,15010.16,150.54M,-0.53%
9082021,15133.11,15136.14,15154.68,15081.75,138.30M,0.16%
6082021,15109.36,15125.74,15162.34,15063.02,153.25M,-0.48%
5082021,15181.64,15105.4,15184.27,15083.83,152.62M,0.65%
4082021,15083.39,15059.17,15117.38,15017.14,193.18M,0.15%
3082021,15061.42,14997.2,15063.66,14864.53,166.87M,0.65%
2082021,14963.62,15046.1,15059.89,14945.13,157.33M,0.02%
30072021,14959.9,14882.39,14990.86,14882.39,189.00M,-0.59%
29072021,15048.36,15015.3,15091.96,15004.42,177.41M,0.20%
28072021,15018.1,15005.17,15078.85,14913.55,202.00M,0.41%
27072021,14956.97,15103.01,15107.74,14787.8,220.40M,-1.12%
26072021,15125.95,15088.28,15142.35,15048.23,168.93M,0.09%
23072021,15111.79,15004.43,15125.84,14948.04,165.31M,1.15%
22072021,14940.17,14865.47,14941.38,14865.47,138.61M,0.66%
21072021,14842.63,14723.67,14843.17,14710.11,156.24M,0.78%
20072021,14728.21,14601.33,14790.6,14530.78,276.12M,1.23%
19072021,14549.09,14517.96,14578.96,14455.07,204.01M,-0.90%
16072021,14681.38,14842.08,14875.97,14667.1,172.33M,-0.77%
15072021,14794.69,14903.49,14907.51,14717.55,163.32M,-0.71%
14072021,14900.44,14984.86,15001.13,14871.73,156.74M,0.17%
13072021,14874.54,14871.04,15002.28,14843.8,134.41M,-0.02%
12072021,14877.89,14878.71,14899.46,14813.79,135.33M,0.35%
9072021,14826.09,14709.33,14838.72,14685.54,158.93M,0.71%
8072021,14722.14,14577.67,14763.67,14551.76,178.03M,-0.60%
7072021,14810.53,14889.76,14891.19,14735.75,151.62M,0.16%
6072021,14786.36,14755.15,14797.45,14635.31,167.10M,0.40%
2072021,14727.63,14633.51,14738.14,14626.82,140.17M,1.15%
1072021,14560.05,14530.63,14576.64,14483.42,151.35M,0.04%
30062021,14554.8,14560.07,14582.3,14530.87,174.74M,-0.12%
29062021,14572.75,14523.63,14575.19,14481.84,139.36M,0.33%
28062021,14524.98,14401.63,14530.07,14400.59,152.05M,1.25%
25062021,14345.18,14396.63,14401.71,14324.26,248.91M,-0.14%
24062021,14365.96,14358.3,14429.14,14337.65,146.08M,0.64%
23062021,14274.24,14275.09,14324.74,14247.58,132.78M,0.03%
22062021,14270.42,14140.3,14288.49,14128.01,149.36M,0.94%
21062021,14137.23,14055.03,14150.91,13967.89,159.46M,0.62%
18062021,14049.58,14125.12,14140.61,14024.6,403.49M,-0.81%
17062021,14163.81,13946.7,14205.43,13946.52,190.93M,1.29%
16062021,13983.01,14053.12,14100.11,13843.6,170.77M,-0.34%
15062021,14030.41,14120.81,14126.25,14008.93,139.28M,-0.69%
14062021,14128.2,14002.14,14129.33,13963.94,152.38M,0.93%
11062021,13998.3,13959.47,13998.65,13934,138.26M,0.27%
10062021,13960.35,13834.26,13962.99,13817.83,161.47M,1.05%
9062021,13814.94,13865.51,13900.71,13811.05,142.01M,0.03%
8062021,13810.86,13873.46,13913.4,13746.42,171.52M,0.06%
7062021,13802.89,13744.15,13808.42,13710.11,158.49M,0.23%
4062021,13770.77,13619.79,13784.77,13613.58,148.48M,1.78%
3062021,13529.68,13568.91,13608.54,13469.85,157.94M,-1.07%
2062021,13675.79,13655.71,13712.68,13610.16,151.45M,0.16%
1062021,13654.59,13764.27,13773.45,13602.12,157.44M,-0.23%
28052021,13686.51,13717,13765.8,13684.83,164.33M,0.21%
27052021,13657.85,13686.86,13724.76,13652.13,307.94M,-0.33%
26052021,13702.74,13687.71,13726.06,13661.06,153.51M,0.33%
25052021,13657.73,13701.3,13734.41,13614.54,154.43M,0.12%
24052021,13641.75,13504.39,13687.6,13500.12,154.55M,1.71%
21052021,13411.74,13573.22,13573.84,13401.53,173.17M,-0.61%
20052021,13494.09,13294.59,13526.01,13293.1,185.10M,1.94%
19052021,13237.91,12998.53,13243.98,12994.35,201.19M,0.15%
18052021,13217.68,13352.26,13400.52,13212.85,160.78M,-0.72%
17052021,13312.91,13329.86,13350.14,13196.57,159.03M,-0.60%
14052021,13393.11,13238.99,13430,13220.18,175.04M,2.17%
13052021,13109.15,13133.73,13226.64,13006.77,195.42M,0.83%
12052021,13001.63,13155.07,13236.89,12967.18,219.84M,-2.62%
11052021,13351.27,13102.64,13381.66,13094.76,207.66M,-0.06%
10052021,13359.08,13647.73,13648.49,13358.62,217.49M,-2.63%
7052021,13719.63,13715.56,13814.66,13669.78,171.70M,0.78%
6052021,13613.73,13490.94,13617.33,13403.46,192.04M,0.82%
5052021,13503.37,13649.12,13676.86,13478.58,180.30M,-0.30%
4052021,13544.67,13680.63,13705.38,13396.11,221.33M,-1.85%
3052021,13799.72,13923.04,13955,13784.66,166.87M,-0.44%
30042021,13860.76,13857.79,13969.2,13838.82,211.03M,-0.78%
29042021,13970.2,14063.94,14073.48,13836.1,197.09M,0.49%
28042021,13901.62,13953.61,13992.08,13895.15,199.19M,-0.42%
27042021,13960.28,14048.13,14048.34,13931.18,168.17M,-0.47%
26042021,14026.16,13954.94,14039.4,13919.93,161.38M,0.61%
23042021,13941.44,13794.49,13989.43,13789.45,172.09M,1.30%
22042021,13762.36,13920.88,13954.03,13716.76,172.74M,-1.24%
21042021,13935.15,13768.92,13939.7,13717.44,166.85M,0.91%
20042021,13809.3,13891.96,13934.89,13730.59,161.46M,-0.71%
19042021,13907.67,13970.83,14025.64,13835.75,177.42M,-0.96%
16042021,14041.91,14035.96,14050.38,13966.54,194.73M,0.11%
15042021,14026.19,13934.87,14040.11,13931.01,177.92M,1.61%
14042021,13803.91,13988.86,13990.54,13782.17,161.34M,-1.31%
13042021,13986.49,13874.58,14002.53,13874.58,164.97M,1.21%
12042021,13819.35,13792.74,13839.39,13747.63,178.22M,-0.19%
9042021,13845.06,13709.67,13849.31,13674.92,160.65M,0.63%
8042021,13758.5,13730.73,13763.18,13703.51,163.89M,1.04%
7042021,13616.7,13553.9,13648.8,13532.63,144.11M,0.28%
6042021,13578.46,13567.2,13660.29,13551.6,163.84M,-0.14%
5042021,13598.16,13434.04,13623.6,13420.81,178.50M,2.02%
1042021,13329.51,13268.88,13333.41,13255.82,187.35M,1.82%
31032021,13091.44,12970.33,13167.06,12966.65,247.92M,1.51%
30032021,12896.53,12904.01,12929.46,12798.03,172.81M,-0.53%
29032021,12965.74,12950.51,13013.48,12836.6,199.25M,-0.10%
26032021,12979.12,12777.27,12992.3,12721.66,253.00M,1.55%
25032021,12780.51,12707.58,12845.66,12627.92,216.99M,-0.14%
24032021,12798.88,13072.82,13077.49,12797.84,208.06M,-1.68%
23032021,13017.79,13127.17,13180.66,12993.5,203.45M,-0.53%
22032021,13086.51,12943.14,13167.46,12943.14,209.33M,1.71%
19032021,12866.99,12792.67,12906.02,12704.07,575.60M,0.61%
18032021,12789.14,13006.29,13040.36,12781.53,226.02M,-3.13%
17032021,13202.38,13024.83,13280.29,12950.08,220.85M,0.38%
16032021,13152.28,13156.65,13297.48,13091.78,186.93M,0.53%
15032021,13082.54,12936.13,13085.01,12885.64,180.21M,1.12%
12032021,12937.29,12873.39,12943.58,12778.12,184.56M,-0.89%
11032021,13052.9,12960.53,13117.86,12920,211.63M,2.36%
10032021,12752.07,12950.25,12979.38,12726.85,214.22M,-0.33%
9032021,12794.49,12635.45,12868.52,12592.83,252.07M,4.03%
8032021,12299.08,12629.56,12718.58,12287.57,273.33M,-2.92%
5032021,12668.51,12594.16,12700.95,12208.39,302.02M,1.64%
4032021,12464,12655.92,12799.08,12314.16,307.81M,-1.73%
