Fecha,Último,Apertura,Máximo,Mínimo,Vol,% var
25072019,3003.67,3016.26,3016.31,2997.24,,-0.53%
24072019,3019.56,2998.77,3019.59,2996.82,,0.47%
23072019,3005.47,2994.74,3005.9,2988.56,,0.68%
22072019,2985.03,2981.93,2990.71,2976.65,,0.28%
19072019,2976.61,3004.26,3006.02,2975.86,,-0.62%
18072019,2995.11,2978.87,2998.28,2973.09,,0.36%
17072019,2984.42,3005.1,3005.26,2984.25,,-0.65%
16072019,3004.04,3012.13,3015.02,3001.15,,-0.34%
15072019,3014.3,3017.8,3017.8,3008.77,,0.02%
12072019,3013.77,3003.36,3013.92,3001.87,,0.46%
11072019,2999.91,2999.62,3002.33,2988.8,,0.23%
10072019,2993.07,2989.3,3002.98,2984.62,,0.45%
9072019,2979.63,2965.52,2981.9,2963.44,,0.12%
8072019,2975.95,2979.77,2980.76,2970.09,,-0.48%
5072019,2990.41,2984.25,2994.03,2967.97,,-0.18%
3072019,2995.82,2978.08,2995.84,2977.96,,0.77%
2072019,2973.01,2964.66,2973.21,2955.92,,0.29%
1072019,2964.33,2971.41,2977.93,2952.22,,0.77%
28062019,2941.76,2932.94,2943.98,2929.05,,0.58%
27062019,2924.92,2919.66,2929.3,2918.57,,0.38%
26062019,2913.78,2926.07,2932.59,2912.99,,-0.12%
25062019,2917.38,2945.78,2946.52,2916.01,,-0.95%
24062019,2945.35,2951.42,2954.92,2944.05,,-0.17%
21062019,2950.46,2952.71,2964.15,2946.87,,-0.13%
20062019,2954.18,2949.6,2958.06,2931.5,,0.95%
19062019,2926.46,2920.55,2931.74,2911.43,,0.30%
18062019,2917.75,2906.71,2930.79,2905.44,,0.97%
17062019,2889.67,2889.75,2897.27,2887.3,,0.09%
14062019,2886.98,2886.82,2894.45,2879.62,,-0.16%
13062019,2891.64,2886.24,2895.24,2881.99,,0.41%
12062019,2879.84,2882.73,2888.57,2874.68,,-0.20%
11062019,2885.72,2903.27,2910.61,2878.53,,-0.03%
10062019,2886.73,2885.83,2904.77,2885.51,,0.47%
7062019,2873.34,2852.87,2884.97,2852.87,,1.05%
6062019,2843.49,2828.51,2852.1,2822.45,,0.61%
5062019,2826.15,2818.09,2827.28,2800.92,,0.82%
4062019,2803.27,2762.64,2804.49,2762.64,,2.14%
3062019,2744.45,2751.53,2763.07,2728.81,,-0.28%
31052019,2752.06,2766.15,2768.98,2750.52,,-1.32%
30052019,2788.86,2786.94,2799,2776.74,,0.21%
29052019,2783.02,2790.25,2792.03,2766.06,,-0.69%
28052019,2802.39,2830.03,2840.51,2801.58,,-0.84%
24052019,2826.06,2832.41,2841.36,2820.19,,0.14%
23052019,2822.24,2836.7,2836.7,2805.49,,-1.19%
22052019,2856.27,2856.06,2865.47,2851.11,,-0.28%
21052019,2864.36,2854.02,2868.88,2854.02,,0.85%
20052019,2840.23,2841.94,2853.86,2831.29,,-0.67%
17052019,2859.53,2858.6,2885.48,2854.23,,-0.58%
16052019,2876.32,2855.8,2892.15,2855.8,,0.89%
15052019,2850.96,2820.38,2858.68,2815.08,,0.58%
14052019,2834.41,2820.12,2852.54,2820.12,,0.80%
13052019,2811.87,2840.19,2840.19,2801.43,,-2.41%
10052019,2881.4,2863.1,2891.31,2825.39,,0.37%
9052019,2870.72,2859.84,2875.97,2836.4,,-0.30%
8052019,2879.42,2879.61,2897.96,2873.28,,-0.16%
7052019,2884.05,2913.03,2913.03,2862.6,,-1.65%
6052019,2932.47,2908.89,2937.32,2898.21,,-0.45%
3052019,2945.64,2929.21,2947.85,2929.21,,0.96%
2052019,2917.52,2922.16,2931.68,2900.5,,-0.21%
1052019,2923.73,2952.33,2954.13,2923.36,,-0.75%
30042019,2945.83,2937.14,2948.22,2924.11,,0.10%
29042019,2943.03,2940.58,2949.52,2939.35,,0.11%
26042019,2939.88,2925.81,2939.88,2917.56,,0.47%
25042019,2926.17,2928.99,2933.1,2912.84,,-0.04%
24042019,2927.25,2934,2936.83,2926.05,,-0.22%
23042019,2933.68,2909.99,2936.31,2908.53,,0.88%
22042019,2907.97,2898.78,2909.51,2896.35,,0.10%
18042019,2905.03,2904.81,2908.4,2891.9,,0.16%
17042019,2900.45,2916.04,2918,2895.45,,-0.23%
16042019,2907.06,2912.26,2916.06,2900.71,,0.05%
15042019,2905.58,2908.32,2909.6,2896.48,,-0.06%
12042019,2907.41,2900.86,2910.54,2898.37,,0.66%
11042019,2888.32,2891.92,2893.42,2881.99,,0.00%
10042019,2888.21,2881.37,2889.71,2879.13,,0.35%
9042019,2878.2,2886.58,2886.88,2873.33,,-0.61%
8042019,2895.77,2888.46,2895.95,2880.78,,0.10%
5042019,2892.74,2884.16,2893.24,2882.99,,0.46%
4042019,2879.39,2873.99,2881.28,2867.14,,0.21%
3042019,2873.4,2876.09,2885.25,2865.17,,0.21%
2042019,2867.24,2868.24,2872.9,2858.75,,0.00%
1042019,2867.19,2848.63,2869.4,2848.63,,1.16%
29032019,2834.4,2828.27,2836.03,2819.23,,0.67%
28032019,2815.44,2809.4,2819.71,2798.77,,0.36%
27032019,2805.37,2819.72,2825.56,2787.72,,-0.46%
26032019,2818.46,2812.66,2829.87,2803.99,,0.72%
25032019,2798.36,2796.01,2809.79,2785.02,,-0.08%
22032019,2800.71,2844.52,2846.16,2800.47,,-1.90%
21032019,2854.88,2819.72,2860.31,2817.38,,1.09%
20032019,2824.23,2831.34,2843.54,2812.43,,-0.29%
19032019,2832.57,2840.76,2852.42,2823.27,,-0.01%
18032019,2832.94,2822.61,2835.41,2821.99,,0.37%
15032019,2822.48,2810.79,2830.73,2810.79,,0.50%
14032019,2808.48,2810.38,2815,2803.46,,-0.09%
13032019,2810.92,2799.78,2821.24,2799.78,,0.69%
12032019,2791.52,2787.34,2798.32,2786.73,,0.30%
11032019,2783.3,2747.61,2784,2747.61,,1.47%
8032019,2743.07,2730.79,2744.13,2722.27,,-0.21%
7032019,2748.93,2766.53,2767.25,2739.09,,-0.81%
6032019,2771.45,2790.27,2790.27,2768.69,,-0.65%
5032019,2789.65,2794.41,2796.44,2782.97,,-0.11%
4032019,2792.81,2814.37,2816.88,2767.66,,-0.39%
1032019,2803.69,2798.22,2808.02,2787.38,,0.69%
28022019,2784.49,2788.11,2793.73,2782.51,,-0.28%
27022019,2792.38,2787.5,2795.76,2775.13,,-0.05%
26022019,2793.9,2792.36,2803.12,2789.47,,-0.08%
25022019,2796.11,2804.35,2813.49,2794.99,,0.12%
22022019,2792.67,2780.67,2794.2,2779.11,,0.64%
21022019,2774.88,2780.24,2781.58,2764.55,,-0.35%
20022019,2784.7,2779.05,2789.88,2774.06,,0.18%
19022019,2779.76,2769.28,2787.33,2767.29,,0.15%
15022019,2775.6,2760.24,2775.66,2760.24,,1.09%
14022019,2745.73,2743.5,2757.9,2731.23,,-0.27%
13022019,2753.03,2750.3,2761.85,2748.63,,0.30%
12022019,2744.73,2722.61,2748.19,2722.61,,1.29%
11022019,2709.8,2712.4,2718.05,2703.79,,0.07%
8022019,2707.88,2692.36,2708.07,2681.83,,0.07%
7022019,2706.05,2717.53,2719.32,2687.26,,-0.94%
6022019,2731.61,2735.05,2738.08,2724.15,,-0.22%
5022019,2737.7,2728.34,2738.98,2724.03,,0.47%
4022019,2724.87,2706.49,2724.99,2698.75,,0.68%
1022019,2706.53,2702.32,2716.66,2696.88,,0.09%
31012019,2704.1,2685.49,2708.95,2678.65,,0.86%
30012019,2681.05,2653.62,2690.44,2648.34,,1.55%
29012019,2640,2644.89,2650.93,2631.05,,-0.15%
28012019,2643.85,2644.97,2644.97,2624.06,,-0.78%
25012019,2664.76,2657.44,2672.38,2657.33,,0.85%
24012019,2642.33,2638.84,2647.2,2627.01,,0.14%
23012019,2638.7,2643.48,2653.19,2612.86,,0.22%
22012019,2632.9,2657.88,2657.88,2617.27,,-1.42%
18012019,2670.71,2651.27,2675.47,2647.58,,1.32%
17012019,2635.96,2609.28,2645.06,2606.36,,0.76%
16012019,2616.1,2614.75,2625.76,2612.68,,0.22%
15012019,2610.3,2585.1,2613.08,2585.1,,1.07%
14012019,2582.61,2580.31,2589.32,2570.41,,-0.53%
11012019,2596.26,2588.11,2596.27,2577.4,,-0.01%
10012019,2596.64,2573.51,2597.82,2562.02,,0.45%
9012019,2584.96,2580,2595.32,2568.89,,0.41%
8012019,2574.41,2568.11,2579.82,2547.56,,0.97%
7012019,2549.69,2535.61,2566.16,2524.56,,0.70%
4012019,2531.94,2474.33,2538.07,2474.33,,3.43%
3012019,2447.89,2491.92,2493.14,2443.96,,-2.48%
2012019,2510.03,2476.96,2519.49,2467.47,,0.13%
31122018,2506.85,2498.94,2509.24,2482.82,,0.85%
28122018,2485.74,2498.77,2520.27,2472.89,,-0.12%
27122018,2488.83,2442.5,2489.1,2397.94,,0.86%
26122018,2467.7,2363.12,2467.76,2346.58,,4.96%
24122018,2351.1,2400.56,2410.34,2351.1,,-2.71%
21122018,2416.62,2465.38,2504.41,2408.55,,-2.06%
20122018,2467.42,2496.77,2509.63,2441.18,,-1.58%
19122018,2506.96,2547.05,2585.29,2488.96,,-1.54%
18122018,2546.16,2559.9,2573.99,2528.71,,0.01%
17122018,2545.94,2590.75,2601.13,2530.54,,-2.08%
14122018,2599.95,2629.68,2635.07,2593.84,,-1.91%
13122018,2650.54,2658.7,2670.19,2637.27,,-0.02%
12122018,2651.07,2658.23,2685.44,2650.26,,0.54%
11122018,2636.78,2664.44,2674.35,2621.3,,-0.04%
10122018,2637.72,2630.86,2647.51,2583.23,,0.18%
7122018,2633.08,2691.26,2708.54,2623.14,,-2.33%
6122018,2695.95,2663.51,2696.15,2621.53,,-0.15%
4122018,2700.06,2782.43,2785.93,2697.18,,-3.24%
3122018,2790.37,2790.5,2800.18,2773.38,,1.09%
30112018,2760.17,2737.76,2760.88,2732.76,,0.82%
29112018,2737.76,2736.97,2753.75,2722.94,,-0.22%
28112018,2743.79,2691.45,2744,2684.38,,2.30%
27112018,2682.17,2663.75,2682.53,2655.89,,0.33%
26112018,2673.45,2649.97,2674.35,2649.97,,1.55%
23112018,2632.56,2633.36,2647.55,2631.09,,-0.66%
21112018,2649.93,2657.74,2670.73,2649.82,,0.30%
20112018,2641.89,2654.6,2669.44,2631.52,,-1.82%
19112018,2690.73,2730.74,2733.16,2681.09,,-1.66%
16112018,2736.27,2718.54,2746.75,2712.16,,0.22%
15112018,2730.2,2693.52,2735.38,2670.75,,1.06%
14112018,2701.58,2737.9,2746.8,2685.75,,-0.76%
13112018,2722.18,2730.05,2754.6,2714.98,,-0.15%
12112018,2726.22,2773.93,2775.99,2722,,-1.97%
9112018,2781.01,2794.1,2794.1,2764.24,,-0.92%
8112018,2806.83,2806.38,2814.75,2794.99,,-0.25%
7112018,2813.89,2774.13,2815.15,2774.13,,2.12%
6112018,2755.45,2738.4,2756.82,2737.08,,0.63%
5112018,2738.31,2726.37,2744.27,2717.94,,0.56%
2112018,2723.06,2745.45,2756.55,2700.44,,-0.63%
1112018,2740.37,2717.58,2741.67,2708.85,,1.06%
31102018,2711.74,2705.6,2736.69,2705.6,,1.09%
30102018,2682.63,2640.68,2685.43,2635.34,,1.57%
29102018,2641.25,2682.65,2706.85,2603.54,,-0.66%
26102018,2658.69,2667.86,2692.38,2628.16,,-1.73%
25102018,2705.57,2674.88,2722.7,2667.84,,1.86%
24102018,2656.1,2737.87,2742.59,2651.89,,-3.09%
23102018,2740.69,2721.03,2753.59,2691.43,,-0.55%
22102018,2755.88,2773.94,2778.94,2749.22,,-0.43%
19102018,2767.78,2775.66,2797.77,2760.27,,-0.04%
18102018,2768.78,2802,2806.04,2755.18,,-1.44%
17102018,2809.21,2811.67,2816.94,2781.81,,-0.03%
16102018,2809.92,2767.05,2813.46,2766.91,,2.15%
15102018,2750.79,2763.83,2775.99,2749.03,,-0.59%
12102018,2767.13,2770.54,2775.77,2729.44,,1.42%
11102018,2728.37,2776.87,2795.14,2710.51,,-2.06%
10102018,2785.68,2873.9,2874.02,2784.86,,-3.29%
9102018,2880.34,2882.51,2894.83,2874.27,,-0.14%
8102018,2884.43,2877.53,2889.45,2862.08,,-0.04%
5102018,2885.57,2902.54,2909.64,2869.29,,-0.55%
4102018,2901.61,2919.35,2919.78,2883.92,,-0.82%
3102018,2925.51,2931.69,2939.86,2921.36,,0.07%
2102018,2923.43,2923.8,2931.42,2919.37,,-0.04%
1102018,2924.59,2926.29,2937.06,2917.91,,0.36%
28092018,2913.98,2910.03,2920.53,2907.5,,0.00%
27092018,2914,2911.65,2927.22,2909.27,,0.28%
26092018,2905.97,2916.98,2931.15,2903.28,,-0.33%
25092018,2915.56,2921.75,2923.95,2913.7,,-0.13%
24092018,2919.37,2921.83,2923.79,2912.63,,-0.35%
21092018,2929.67,2936.76,2940.91,2927.11,,-0.04%
20092018,2930.75,2919.73,2934.8,2919.73,,0.78%
19092018,2907.95,2906.6,2912.36,2903.82,,0.13%
18092018,2904.31,2890.74,2911.17,2890.43,,0.54%
17092018,2888.8,2903.83,2904.65,2886.16,,-0.56%
14092018,2904.98,2906.38,2908.3,2895.77,,0.03%
13092018,2904.18,2896.85,2906.76,2896.39,,0.53%
12092018,2888.92,2888.29,2894.65,2879.2,,0.04%
11092018,2887.89,2871.57,2892.52,2866.78,,0.37%
10092018,2877.13,2881.39,2886.93,2875.94,,0.19%
7092018,2871.68,2868.26,2883.81,2864.12,,-0.22%
6092018,2878.05,2888.64,2892.05,2867.29,,-0.37%
5092018,2888.6,2891.59,2894.21,2876.92,,-0.28%
4092018,2896.72,2896.96,2900.18,2885.13,,-0.17%
31082018,2901.52,2898.37,2906.32,2891.73,,0.01%
30082018,2901.13,2908.94,2912.46,2895.22,,-0.44%
29082018,2914.04,2900.62,2916.5,2898.4,,0.57%
28082018,2897.52,2901.45,2903.77,2893.5,,0.03%
27082018,2896.74,2884.69,2898.25,2884.69,,0.77%
24082018,2874.69,2862.35,2876.16,2862.35,,0.62%
23082018,2856.98,2860.29,2868.78,2854.03,,-0.17%
22082018,2861.82,2860.99,2867.54,2856.05,,-0.04%
21082018,2862.96,2861.51,2873.23,2861.32,,0.21%
20082018,2857.05,2853.93,2859.76,2850.62,,0.24%
17082018,2850.13,2838.32,2855.63,2833.73,,0.33%
16082018,2840.69,2831.44,2850.49,2831.44,,0.79%
15082018,2818.37,2827.95,2827.95,2802.49,,-0.76%
14082018,2839.96,2827.88,2843.11,2826.58,,0.64%
13082018,2821.93,2835.46,2843.4,2819.88,,-0.40%
10082018,2833.28,2839.64,2842.2,2825.81,,-0.71%
9082018,2853.58,2857.19,2862.48,2851.98,,-0.14%
8082018,2857.7,2856.79,2862.44,2853.09,,-0.03%
7082018,2858.45,2855.92,2863.43,2855.92,,0.28%
6082018,2850.4,2840.29,2853.29,2835.98,,0.35%
3082018,2840.35,2829.62,2840.38,2827.37,,0.46%
2082018,2827.22,2800.48,2829.91,2796.34,,0.49%
1082018,2813.36,2821.17,2825.83,2805.85,,-0.10%
31072018,2816.29,2809.73,2824.46,2808.06,,0.49%
30072018,2802.6,2819,2821.74,2798.11,,-0.58%
27072018,2818.82,2842.35,2843.17,2808.34,,-0.66%
26072018,2837.44,2835.49,2845.57,2835.26,,-0.30%
25072018,2846.07,2817.73,2848.03,2817.73,,0.91%
24072018,2820.4,2820.68,2829.99,2811.12,,0.48%
23072018,2806.98,2799.17,2808.61,2795.14,,0.18%
20072018,2801.83,2804.55,2809.7,2800.01,,-0.09%
19072018,2804.49,2809.37,2812.05,2799.77,,-0.40%
18072018,2815.62,2811.35,2816.76,2805.89,,0.22%
17072018,2809.55,2789.34,2814.19,2789.24,,0.40%
16072018,2798.43,2801.43,2803.71,2793.39,,-0.10%
13072018,2801.31,2796.93,2804.53,2791.69,,0.11%
12072018,2798.29,2783.14,2799.22,2781.53,,0.87%
11072018,2774.02,2779.82,2785.91,2770.77,,-0.71%
10072018,2793.84,2788.56,2795.58,2786.24,,0.35%
9072018,2784.17,2768.51,2784.65,2768.51,,0.88%
6072018,2759.82,2737.68,2764.41,2733.52,,0.85%
5072018,2736.61,2724.19,2737.83,2716.02,,0.86%
3072018,2713.22,2733.27,2736.58,2711.16,,-0.49%
2072018,2726.71,2704.95,2727.26,2698.95,,0.31%
29062018,2718.37,2727.13,2743.26,2718.03,,0.08%
28062018,2716.31,2698.69,2724.34,2691.99,,0.62%
27062018,2699.63,2728.45,2746.09,2699.38,,-0.86%
26062018,2723.06,2722.12,2732.91,2715.6,,0.22%
25062018,2717.07,2742.94,2742.94,2698.67,,-1.37%
22062018,2754.88,2760.79,2764.17,2752.68,,0.19%
21062018,2749.76,2769.28,2769.28,2744.39,,-0.63%
20062018,2767.32,2769.73,2774.86,2763.91,,0.17%
19062018,2762.59,2752.01,2765.05,2743.19,,-0.40%
18062018,2773.75,2765.79,2774.99,2757.12,,-0.21%
15062018,2779.66,2777.78,2782.81,2761.73,,-0.10%
14062018,2782.49,2783.21,2789.06,2776.52,,0.25%
13062018,2775.63,2787.94,2791.47,2774.65,,-0.40%
12062018,2786.85,2785.6,2789.8,2778.78,,0.17%
11062018,2782,2780.18,2790.21,2780.17,,0.11%
8062018,2779.03,2765.84,2779.39,2763.59,,0.31%
7062018,2770.37,2774.84,2779.9,2760.16,,-0.07%
6062018,2772.35,2753.25,2772.39,2748.46,,0.86%
5062018,2748.8,2748.46,2752.61,2739.51,,0.07%
4062018,2746.87,2741.67,2749.16,2740.54,,0.45%
1062018,2734.62,2718.7,2736.93,2718.7,,1.08%
31052018,2705.27,2720.98,2722.5,2700.68,,-0.69%
30052018,2724.01,2702.43,2729.34,2702.43,,1.27%
29052018,2689.86,2705.11,2710.67,2676.81,,-1.16%
25052018,2721.33,2723.6,2727.36,2714.99,,-0.24%
24052018,2727.76,2730.94,2731.97,2707.38,,-0.20%
23052018,2733.29,2713.98,2733.33,2709.54,,0.32%
22052018,2724.44,2738.34,2742.24,2721.88,,-0.31%
21052018,2733.01,2725.95,2739.19,2725.7,,0.74%
18052018,2712.97,2717.35,2719.5,2709.18,,-0.26%
17052018,2720.13,2719.71,2731.96,2711.36,,-0.09%
16052018,2722.46,2712.62,2727.76,2712.17,,0.41%
15052018,2711.45,2718.59,2718.59,2701.91,,-0.68%
14052018,2730.13,2733.37,2742.1,2725.47,,0.09%
11052018,2727.72,2722.7,2732.86,2717.45,,0.17%
10052018,2723.07,2705.02,2726.11,2704.54,,0.94%
9052018,2697.79,2678.12,2701.27,2674.14,,0.97%
8052018,2671.92,2670.26,2676.34,2655.2,,-0.03%
7052018,2672.63,2669.36,2683.35,2664.7,,0.35%
4052018,2663.42,2621.45,2670.93,2615.32,,1.28%
3052018,2629.73,2628.08,2637.14,2594.62,,-0.23%
2052018,2635.67,2654.24,2660.87,2631.7,,-0.72%
1052018,2654.8,2643.64,2655.27,2625.41,,0.25%
30042018,2648.05,2675.05,2682.92,2648.04,,-0.82%
27042018,2669.91,2675.47,2677.35,2659.01,,0.11%
26042018,2666.94,2651.65,2676.48,2647.16,,1.04%
25042018,2639.4,2634.92,2645.3,2612.67,,0.18%
24042018,2634.56,2680.8,2683.55,2617.32,,-1.34%
23042018,2670.29,2675.4,2682.86,2657.99,,0.01%
20042018,2670.14,2692.56,2693.94,2660.61,,-0.85%
19042018,2693.13,2701.16,2702.84,2681.9,,-0.57%
18042018,2708.64,2710.11,2717.49,2703.63,,0.08%
17042018,2706.39,2692.74,2713.34,2692.05,,1.07%
16042018,2677.84,2670.1,2686.49,2665.16,,0.81%
13042018,2656.3,2676.9,2680.26,2645.05,,-0.29%
12042018,2663.99,2653.83,2674.72,2653.83,,0.83%
11042018,2642.19,2643.89,2661.43,2639.25,,-0.55%
10042018,2656.87,2638.41,2665.45,2635.78,,1.67%
9042018,2613.16,2617.18,2653.55,2610.79,,0.33%
6042018,2604.47,2645.82,2656.88,2586.27,,-2.19%
5042018,2662.84,2657.36,2672.08,2649.58,,0.69%
4042018,2644.69,2584.04,2649.86,2573.61,,1.16%
3042018,2614.45,2592.17,2619.14,2575.49,,1.26%
2042018,2581.88,2633.45,2638.3,2553.8,,-2.23%
29032018,2640.87,2614.41,2659.07,2609.72,,1.38%
28032018,2605,2611.3,2632.65,2593.06,,-0.29%
27032018,2612.62,2667.57,2674.78,2596.12,,-1.73%
26032018,2658.55,2619.35,2661.36,2601.81,,2.72%
23032018,2588.26,2646.71,2657.67,2585.89,,-2.10%
22032018,2643.69,2691.36,2695.68,2641.59,,-2.52%
21032018,2711.93,2714.99,2739.14,2709.79,,-0.18%
20032018,2716.94,2715.05,2724.22,2710.05,,0.15%
19032018,2712.92,2741.38,2741.38,2694.59,,-1.42%
16032018,2752.01,2750.57,2761.85,2749.97,,0.17%
15032018,2747.33,2754.27,2763.03,2741.47,,-0.08%
14032018,2749.48,2774.06,2777.11,2744.38,,-0.57%
13032018,2765.31,2792.31,2801.9,2758.68,,-0.64%
12032018,2783.02,2790.54,2796.98,2779.26,,-0.13%
9032018,2786.57,2752.91,2786.57,2751.54,,1.74%
8032018,2738.97,2732.75,2740.45,2722.65,,0.45%
7032018,2726.8,2710.18,2730.6,2701.74,,-0.05%
6032018,2728.12,2730.18,2732.08,2711.26,,0.26%
5032018,2720.94,2681.06,2728.09,2675.75,,1.10%
2032018,2691.25,2658.89,2696.25,2647.32,,0.51%
1032018,2677.67,2715.22,2730.89,2659.65,,-1.33%
28022018,2713.83,2753.78,2761.52,2713.54,,-1.11%
27022018,2744.28,2780.45,2789.15,2744.22,,-1.27%
26022018,2779.6,2757.37,2780.64,2753.78,,1.18%
23022018,2747.3,2715.8,2747.76,2713.74,,1.60%
22022018,2703.96,2710.42,2731.26,2697.77,,0.10%
21022018,2701.33,2720.53,2747.75,2701.29,,-0.55%
20022018,2716.26,2722.99,2737.6,2706.76,,-0.58%
16022018,2732.22,2727.14,2754.42,2725.11,,0.04%
15022018,2731.2,2713.46,2731.51,2689.82,,1.21%
14022018,2698.63,2651.21,2702.1,2648.87,,1.34%
13022018,2662.94,2646.27,2668.84,2637.08,,0.26%
12022018,2656,2636.75,2672.61,2622.45,,1.39%
9022018,2619.55,2601.78,2638.67,2532.69,,1.49%
8022018,2581,2685.01,2685.27,2580.56,,-3.75%
7022018,2681.66,2690.95,2727.67,2681.33,,-0.50%
6022018,2695.14,2614.78,2701.04,2593.07,,1.74%
5022018,2648.94,2741.06,2763.39,2638.17,,-4.10%
2022018,2762.13,2808.92,2808.92,2759.97,,-2.12%
1022018,2821.98,2816.45,2835.96,2812.7,,-0.06%
31012018,2823.81,2832.41,2839.26,2813.04,,0.05%
30012018,2822.43,2832.74,2837.75,2818.27,,-1.09%
29012018,2853.53,2867.23,2870.62,2851.48,,-0.67%
26012018,2872.87,2847.48,2872.87,2846.18,,1.18%
25012018,2839.25,2846.24,2848.56,2830.94,,0.06%
24012018,2837.54,2845.42,2852.97,2824.81,,-0.06%
23012018,2839.13,2835.05,2842.24,2830.59,,0.22%
22012018,2832.97,2809.16,2833.03,2808.12,,0.81%
19012018,2810.3,2802.6,2810.33,2798.08,,0.44%
18012018,2798.03,2802.4,2805.83,2792.56,,-0.16%
17012018,2802.56,2784.99,2807.04,2778.38,,0.94%
16012018,2776.42,2798.96,2807.54,2768.64,,-0.35%
12012018,2786.24,2770.18,2787.85,2769.64,,0.67%
11012018,2767.56,2752.97,2767.56,2752.78,,0.70%
10012018,2748.23,2745.55,2750.8,2736.06,,-0.11%
9012018,2751.29,2751.15,2759.14,2747.86,,0.13%
8012018,2747.71,2742.67,2748.51,2737.6,,0.17%
5012018,2743.15,2731.33,2743.45,2727.92,,0.70%
4012018,2723.99,2719.31,2729.29,2719.07,,0.40%
3012018,2713.06,2697.85,2714.37,2697.77,,0.64%
2012018,2695.81,2683.73,2695.89,2682.36,,0.83%
29122017,2673.61,2689.15,2692.12,2673.61,,-0.52%
28122017,2687.54,2686.1,2687.66,2682.69,,0.18%
27122017,2682.62,2682.1,2685.64,2678.91,,0.08%
26122017,2680.5,2679.09,2682.74,2677.96,,-0.11%
22122017,2683.34,2684.22,2685.35,2678.13,,-0.05%
21122017,2684.57,2683.02,2692.64,2682.4,,0.20%
20122017,2679.25,2688.18,2691.01,2676.11,,-0.08%
19122017,2681.47,2692.71,2694.44,2680.74,,-0.32%
18122017,2690.16,2685.92,2694.97,2685.92,,0.54%
15122017,2675.81,2660.63,2679.63,2659.14,,0.90%
14122017,2652.01,2665.87,2668.09,2652.01,,-0.41%
13122017,2662.85,2667.59,2671.88,2662.85,,-0.05%
12122017,2664.11,2661.73,2669.72,2659.78,,0.15%
11122017,2659.99,2652.19,2660.33,2651.47,,0.32%
8122017,2651.5,2646.21,2651.65,2644.1,,0.55%
7122017,2636.98,2628.38,2640.99,2626.53,,0.29%
6122017,2629.27,2626.24,2634.41,2624.75,,-0.01%
5122017,2629.57,2639.78,2648.72,2627.73,,-0.37%
4122017,2639.44,2657.19,2665.19,2639.03,,-0.11%
1122017,2642.22,2645.1,2650.62,2605.52,,-0.20%
30112017,2647.58,2633.93,2657.74,2633.93,,0.82%
29112017,2626.07,2627.82,2634.89,2620.32,,-0.04%
28112017,2627.04,2605.94,2627.69,2605.44,,0.98%
27112017,2601.42,2602.66,2606.41,2598.87,,-0.04%
24112017,2602.42,2600.42,2604.21,2600.42,,0.21%
22112017,2597.08,2600.31,2600.94,2595.23,,-0.08%
21112017,2599.03,2589.17,2601.19,2589.17,,0.65%
20112017,2582.14,2579.49,2584.64,2578.24,,0.13%
17112017,2578.85,2582.94,2583.96,2577.62,,-0.26%
16112017,2585.64,2572.95,2590.09,2572.95,,0.82%
15112017,2564.62,2569.45,2572.84,2557.45,,-0.55%
14112017,2578.87,2577.75,2579.66,2566.56,,-0.23%
13112017,2584.84,2576.53,2587.66,2574.48,,0.10%
10112017,2582.3,2580.18,2583.81,2575.57,,-0.09%
9112017,2584.62,2584,2586.5,2566.33,,-0.38%
8112017,2594.38,2588.71,2595.47,2585.02,,0.14%
7112017,2590.64,2592.11,2597.02,2584.35,,-0.02%
6112017,2591.13,2587.47,2593.38,2585.66,,0.13%
3112017,2587.84,2581.93,2588.42,2576.77,,0.31%
2112017,2579.85,2579.46,2581.11,2566.17,,0.02%
1112017,2579.36,2583.21,2588.4,2574.92,,0.16%
31102017,2575.26,2575.99,2578.29,2572.15,,0.09%
30102017,2572.83,2577.75,2580.03,2568.25,,-0.32%
27102017,2581.07,2570.26,2582.98,2565.94,,0.81%
26102017,2560.4,2560.08,2567.07,2559.8,,0.13%
25102017,2557.15,2566.52,2567.4,2544,,-0.47%
24102017,2569.13,2568.66,2572.18,2565.58,,0.16%
23102017,2564.98,2578.08,2578.29,2564.33,,-0.40%
20102017,2575.21,2567.56,2575.44,2567.56,,0.51%
19102017,2562.1,2553.39,2562.36,2547.92,,0.03%
18102017,2561.26,2562.87,2564.11,2559.67,,0.07%
17102017,2559.36,2557.17,2559.71,2554.69,,0.07%
16102017,2557.64,2555.57,2559.47,2552.64,,0.18%
13102017,2553.17,2555.66,2557.65,2552.09,,0.09%
12102017,2550.93,2552.88,2555.33,2548.31,,-0.17%
11102017,2555.24,2550.62,2555.24,2547.95,,0.18%
10102017,2550.64,2549.99,2555.23,2544.86,,0.23%
9102017,2544.73,2551.39,2551.82,2541.6,,-0.18%
6102017,2549.33,2547.44,2549.41,2543.79,,-0.11%
5102017,2552.07,2540.86,2552.51,2540.02,,0.56%
4102017,2537.74,2533.48,2540.53,2531.8,,0.12%
3102017,2534.58,2530.34,2535.13,2528.85,,0.22%
2102017,2529.12,2521.2,2529.23,2520.4,,0.39%
29092017,2519.36,2509.96,2519.44,2507.99,,0.37%
28092017,2510.06,2503.41,2510.81,2502.93,,0.12%
27092017,2507.04,2503.3,2511.75,2495.91,,0.41%
26092017,2496.84,2501.04,2503.51,2495.12,,0.01%
