Fecha,Último,Apertura,Máximo,Mínimo,Vol,% var
11102022,29238.66,29085.2,29607.97,29074.49,343.83M,0.12%
10102022,29202.94,29420.35,29485.14,29010.98,308.84M,-0.32%
7102022,29297.25,29685.27,29685.27,29146.31,357.99M,-2.10%
6102022,29926.47,30206.13,30329.42,29860.77,297.92M,-1.15%
5102022,30274.8,30078.36,30452.57,29887.06,283.85M,-0.14%
4102022,30316.98,29826.67,30323.43,29826.67,362.09M,2.80%
3102022,29490.03,28855.25,29638.98,28855.25,383.36M,2.64%
30092022,28730.12,29123.03,29354.38,28723.55,442.18M,-1.70%
29092022,29227.59,29486.85,29503.85,28997.52,376.91M,-1.53%
28092022,29681.76,29198.92,29811.2,29114.97,423.71M,1.87%
27092022,29136.9,29419.88,29657.46,28959.59,347.47M,-0.44%
26092022,29264.5,29463.75,29629.37,29161.12,355.58M,-1.11%
23092022,29592.85,29783.78,29798.39,29252.57,376.32M,-1.61%
22092022,30076.09,30204.52,30299,29994.87,323.74M,-0.36%
21092022,30183.71,30849.84,31020.79,30182.12,341.85M,-1.70%
20092022,30707.08,30888.53,30888.53,30466.29,309.01M,-1.01%
19092022,31019.82,30570.64,31026.89,30559.73,281.83M,0.64%
16092022,30821.5,30615.73,30862.69,30550.55,543.74M,-0.45%
15092022,30962.02,31124.68,31276.28,30883.45,334.64M,-0.56%
14092022,31135.09,31141.02,31269.93,30888.17,334.98M,0.10%
13092022,31104.9,32006.5,32006.5,31018.86,418.86M,-3.95%
12092022,32383.18,32260.54,32503.16,32259.33,324.91M,0.72%
9092022,32151.71,31876.22,32225.92,31876.22,296.15M,1.19%
8092022,31773.8,31481.95,31781.21,31322.23,321.04M,0.61%
7092022,31581.65,31119.53,31644.09,31102.33,324.07M,1.39%
6092022,31148.07,31407.33,31462.99,31050.26,323.25M,-0.55%
2092022,31318.84,31848.5,32026.46,31182.49,292.98M,-1.07%
1092022,31657.14,31454.58,31677.16,31219.75,328.97M,0.46%
31082022,31511.09,31827.15,31965.19,31511.09,338.31M,-0.88%
30082022,31790.74,32189.3,32204.45,31647.62,303.48M,-0.96%
29082022,32099.65,32059.67,32325.16,31973.05,293.15M,-0.57%
26082022,32282.8,33293.43,33363.74,32278.69,335.75M,-3.04%
25082022,33293.66,33029.27,33303.58,32893.71,292.58M,0.98%
24082022,32970.71,32899.01,33095.24,32832.03,244.74M,0.19%
23082022,32908.99,33033.52,33138.26,32859.18,244.49M,-0.47%
22082022,33065.52,33354.69,33354.69,33008.74,296.46M,-1.90%
19082022,33706.15,33831.68,33870.77,33627.74,283.53M,-0.87%
18082022,34000.95,33981.86,34043.25,33845.17,275.26M,0.06%
17082022,33980.72,34029.55,34160.84,33828.41,272.57M,-0.50%
16082022,34152.04,33924.35,34281.16,33852.57,276.91M,0.71%
15082022,33912.63,33634.44,33954.33,33585.33,251.90M,0.45%
12082022,33761.11,33430.72,33765.02,33398.32,286.95M,1.27%
11082022,33337.13,33451.51,33649.85,33290.34,301.74M,0.08%
10082022,33309.45,33130.63,33364.17,33130.63,298.56M,1.63%
9082022,32776.25,32807.36,32875.96,32702.66,273.34M,-0.17%
8082022,32831.92,32958.2,33109.96,32769.81,268.96M,0.09%
5082022,32801.51,32513.99,32813.44,32489.62,267.68M,0.23%
4082022,32727.19,32805.69,32828.11,32654.4,305.34M,-0.26%
3082022,32812,32556.15,32901.43,32515.41,329.34M,1.28%
2082022,32396.76,32673.44,32772.93,32388.3,307.90M,-1.23%
1082022,32799.18,32755.71,32971.43,32642.38,311.91M,-0.14%
29072022,32846.45,32515.62,32906.21,32495.87,464.21M,0.98%
28072022,32526.86,32197.62,32609.53,31984.67,317.56M,1.03%
27072022,32196,31891.33,32334.95,31803.94,355.80M,1.37%
26072022,31760.85,31950.04,31950.04,31705.93,316.16M,-0.72%
25072022,31990,31986.05,32027.06,31823.05,247.48M,0.28%
22072022,31900.61,32167.92,32219.25,31731.47,311.11M,-0.43%
21072022,32036.77,31826.49,32040.63,31535.24,292.81M,0.50%
20072022,31878.2,31829.99,31943.95,31648.33,304.57M,0.17%
19072022,31824.71,31165.91,31842.25,31165.91,366.26M,2.42%
18072022,31071.75,31559,31643.32,30982.97,289.24M,-0.68%
15072022,31286.02,30775.37,31286.95,30775.37,308.33M,2.14%
14072022,30630.01,30451.8,30679.11,30145.31,313.90M,-0.46%
13072022,30771.54,30743.63,30977.52,30515.34,279.11M,-0.69%
12072022,30985.02,31113.31,31346.1,30860.83,315.33M,-0.61%
11072022,31175.52,31183.56,31367.29,31114.4,232.43M,-0.52%
8072022,31339.2,31348.43,31509.74,31213.83,229.51M,-0.14%
7072022,31383.89,31190.65,31421.71,31155.92,282.02M,1.12%
6072022,31037.22,30957.3,31224.63,30796.06,276.14M,0.23%
5072022,30967.45,30701.12,30971.74,30355.33,302.40M,-0.42%
1072022,31097.46,30740.97,31139.01,30488.06,294.20M,1.03%
30062022,30779.71,30700.53,30979.85,30432.22,369.79M,-0.80%
29062022,31027.92,31046.09,31152.96,30895.55,260.76M,0.26%
28062022,30947.78,31549.05,31885.09,30934.7,336.42M,-1.56%
27062022,31439.58,31565.07,31598.49,31352.5,285.35M,-0.20%
24062022,31503.71,30881.77,31513.93,30881.77,398.11M,2.69%
23062022,30678.15,30570.33,30715.63,30294.37,347.93M,0.64%
22062022,30481.88,30352.57,30777.92,30174.02,327.81M,-0.16%
21062022,30531.77,30074.69,30653.71,30074.69,345.14M,2.16%
17062022,29885.08,29840.7,30165.29,29654.59,592.65M,-0.15%
16062022,29929.31,30305.74,30305.74,29740.9,424.44M,-2.41%
15062022,30668.27,30570.5,31007.72,30194.22,380.45M,1.00%
14062022,30365.95,30594.91,30686.51,30144.95,349.99M,-0.50%
13062022,30518.06,31144.91,31144.91,30374.78,455.14M,-2.79%
10062022,31392.36,32053.52,32053.52,31387.84,349.39M,-2.73%
9062022,32271.8,32828.62,32955.72,32270.29,276.62M,-1.94%
8062022,32910.38,33087.07,33156.5,32824.37,258.83M,-0.81%
7062022,33179.81,32783.03,33205.03,32644.04,261.78M,0.81%
6062022,32914.2,33032.04,33234.91,32819.71,239.67M,0.05%
3062022,32898.91,33001.38,33135.61,32840.11,281.87M,-1.05%
2062022,33248.02,32809.01,33248.02,32512.06,325.45M,1.33%
1062022,32813.1,33156.31,33270.83,32585.15,324.67M,-0.54%
31052022,32991.97,33027.03,33240.15,32754.75,444.89M,-0.67%
27052022,33213.55,32735.09,33213.62,32688.7,309.63M,1.76%
26052022,32638.44,32263.33,32773.26,32263.33,338.95M,1.61%
25052022,32121.53,31816.31,32254.29,31754.33,333.13M,0.60%
24052022,31931.06,31717.61,32014.86,31367.33,373.85M,0.16%
23052022,31880.64,31497.56,31968.42,31484.02,389.26M,1.98%
20052022,31260.58,31426.94,31514.07,30635.76,479.03M,0.02%
19052022,31253.26,31262.62,31567.57,31018.06,503.76M,-0.76%
18052022,31493.56,32468.67,32468.67,31394.68,443.96M,-3.56%
17052022,32655.05,32609.54,32687.62,32310.2,376.08M,1.34%
16052022,32224.01,32152.15,32513.25,31932.06,315.86M,0.09%
13052022,32195.94,31976.4,32275.82,31862.79,374.10M,1.47%
12052022,31730.04,31699.04,31907.7,31231.27,525.90M,-0.33%
11052022,31834.37,32123.24,32584.02,31799.54,433.75M,-1.01%
10052022,32160.74,32504.09,32752.17,31887.89,440.67M,-0.26%
9052022,32245.7,32685.17,32685.17,32121.98,475.11M,-1.99%
6052022,32899.37,32773.88,33055.84,32474.69,418.14M,-0.30%
5052022,32997.97,33854.17,33854.17,32685.1,448.42M,-3.12%
4052022,34061.06,33171.8,34117.74,33021.84,412.37M,2.81%
3052022,33128.79,33086.09,33341.58,32914.75,364.42M,0.20%
2052022,33061.5,32978.49,33224.95,32449.87,453.39M,0.26%
29042022,32977.21,33787.01,33919.59,32913.15,501.56M,-2.77%
28042022,33916.39,33425.96,34054.79,33248.46,451.60M,1.85%
27042022,33301.93,33450.92,33697.18,33108.89,456.29M,0.19%
26042022,33240.18,33907.49,33909.51,33230.95,403.70M,-2.38%
25042022,34049.46,33731.65,34106.01,33323.37,418.00M,0.70%
22042022,33811.4,34727.38,34727.38,33773.39,373.28M,-2.82%
21042022,34792.76,35258.8,35492.22,34723.82,371.92M,-1.05%
20042022,35160.79,34962.67,35315.4,34962.67,338.74M,0.71%
19042022,34911.2,34394.62,34983.11,34394.62,303.44M,1.45%
18042022,34411.69,34411.49,34618.29,34279.08,268.82M,-0.11%
14042022,34451.23,34628.46,34889.17,34437.5,353.68M,-0.33%
13042022,34564.59,34166.64,34598.36,34140.64,313.63M,1.01%
12042022,34220.36,34412.51,34669.97,34102.81,333.51M,-0.26%
11042022,34308.08,34630.27,34701.34,34272.29,336.63M,-1.19%
8042022,34721.12,34569.24,34908.46,34470.19,306.19M,0.40%
7042022,34583.57,34439.24,34705.83,34190.95,324.81M,0.25%
6042022,34496.51,34520.34,34609.84,34277.17,386.25M,-0.42%
5042022,34641.18,34876.33,35112.21,34566.04,308.98M,-0.80%
4042022,34921.88,34799.98,34940.78,34615.38,317.56M,0.30%
1042022,34818.27,34740.89,34847.91,34538.25,346.81M,0.40%
31032022,34678.35,35201.52,35201.52,34677.99,438.36M,-1.56%
30032022,35228.81,35273.63,35361.36,35058.58,324.67M,-0.19%
29032022,35294.19,35114.35,35372.26,35030.07,355.05M,0.97%
28032022,34955.89,34833.03,34957.93,34552.23,302.86M,0.27%
25032022,34861.24,34702.39,34942.7,34631.52,287.07M,0.44%
24032022,34707.94,34406.81,34713.56,34355.42,324.87M,1.02%
23032022,34358.5,34748.84,34748.84,34352.96,349.59M,-1.29%
22032022,34807.46,34583.24,34882.03,34583.24,368.55M,0.74%
21032022,34552.99,34669.85,34808.28,34341.81,408.49M,-0.58%
18032022,34754.93,34466.72,34755.2,34279.83,627.89M,0.80%
17032022,34480.76,33995.39,34483.92,33896.06,339.47M,1.23%
16032022,34063.1,33653.93,34075.94,33391.24,430.18M,1.55%
15032022,33544.34,32989.27,33620.84,32989.27,394.82M,1.82%
14032022,32945.24,33000.37,33395.59,32818.16,401.15M,0.00%
11032022,32944.19,33279.72,33515.61,32911.89,369.48M,-0.69%
10032022,33174.07,33106.77,33236.59,32819.76,399.48M,-0.34%
9032022,33286.25,32860.42,33457.28,32860.42,421.55M,2.00%
8032022,32632.64,32885.17,33402.98,32578.73,553.75M,-0.56%
7032022,32817.38,33579.75,33579.75,32806.15,493.67M,-2.37%
4032022,33614.8,33655.43,33655.43,33254.12,412.93M,-0.53%
3032022,33794.66,33972.87,34179.07,33641.53,369.87M,-0.29%
2032022,33891.35,33379.51,34013.67,33379.51,402.81M,1.79%
1032022,33294.95,33813.48,33870.14,33107.67,442.31M,-1.76%
28022022,33892.6,33870.62,33963.63,33469.31,451.81M,-0.49%
25022022,34058.75,33277.22,34095.74,33277.22,421.17M,2.51%
24022022,33223.83,32830.33,33269.34,32272.64,593.19M,0.28%
23022022,33131.76,33680.97,33832.59,33084.9,376.49M,-1.38%
22022022,33596.61,33974.09,34024.74,33364.29,438.32M,-1.42%
18022022,34079.18,34310.45,34423.58,33976.18,414.08M,-0.68%
17022022,34312.03,34858.47,34858.47,34246.23,351.85M,-1.78%
16022022,34934.27,34951.83,35042.09,34642.64,309.36M,-0.16%
15022022,34988.84,34686.19,35047.79,34686.19,305.67M,1.22%
14022022,34566.17,34694.5,34744.56,34304.28,373.41M,-0.49%
11022022,34738.06,35267.89,35431.15,34620.52,410.40M,-1.43%
10022022,35241.59,35630.81,35800.24,35100.72,416.71M,-1.47%
9022022,35768.06,35614.9,35824.28,35614.9,339.61M,0.86%
8022022,35462.78,35160.68,35544.89,35090.42,333.94M,1.06%
7022022,35091.13,35108.38,35325.01,34993.98,328.91M,0.00%
4022022,35089.74,35095.74,35333.55,34799.08,349.88M,-0.06%
3022022,35111.16,35520.08,35535.94,35071.06,390.18M,-1.45%
2022022,35629.33,35378.19,35679.2,35290.12,364.06M,0.63%
1022022,35405.24,35151.47,35441.09,34977.95,394.90M,0.78%
31012022,35131.86,34691.17,35148.14,34496.1,474.44M,1.17%
28012022,34725.47,34135.24,34731.77,33807.51,568.44M,1.65%
27012022,34160.78,34261.75,34773.32,34007.78,527.78M,-0.02%
26012022,34168.09,34520.82,34815.67,33876.48,549.31M,-0.38%
25012022,34297.73,34186.64,34591.04,33545.52,522.19M,-0.19%
24012022,34364.5,34070.61,34420.99,33150.33,678.12M,0.29%
21012022,34265.37,34701.69,34896.67,34229.55,523.88M,-1.30%
20012022,34715.39,35102.66,35490.2,34670.12,369.07M,-0.89%
19012022,35028.65,35412.3,35547.83,35015.49,393.08M,-0.96%
18012022,35368.47,35661.76,35661.76,35262.02,427.26M,-1.51%
14012022,35911.81,35996.43,35996.43,35641.49,396.47M,-0.56%
13012022,36113.62,36312.49,36513.88,36044.22,349.74M,-0.49%
12012022,36290.32,36336.16,36453.49,36168.15,317.86M,0.11%
11012022,36252.02,36058.85,36271.47,35769.38,363.19M,0.51%
10012022,36068.87,36175.21,36175.21,35639.91,440.30M,-0.45%
7012022,36231.66,36249.59,36382.84,36111.53,361.42M,-0.01%
6012022,36236.47,36409.05,36464.19,36200.68,390.19M,-0.47%
5012022,36407.11,36722.6,36952.65,36400.39,468.46M,-1.07%
4012022,36799.65,36636,36934.84,36636,435.08M,0.59%
3012022,36585.06,36321.59,36595.82,36246.45,347.93M,0.68%
31122021,36338.3,36385.85,36484.94,36303.97,218.21M,-0.16%
30122021,36398.08,36522.48,36679.44,36372.13,207.64M,-0.25%
29122021,36488.63,36421.14,36571.55,36396.19,214.40M,0.25%
28122021,36398.21,36302.99,36527.26,36302.99,239.09M,0.26%
27122021,36302.38,35954.48,36306.61,35954.48,250.26M,0.98%
23122021,35950.56,35782.42,36060.99,35782.42,250.94M,0.55%
22122021,35753.89,35491.71,35764.67,35433.13,290.73M,0.74%
21122021,35492.7,35069.5,35508.96,35069.5,349.67M,1.60%
20122021,34932.16,35222.12,35222.12,34665.5,388.89M,-1.23%
17122021,35365.44,35800.11,35800.11,35284.26,760.83M,-1.48%
16122021,35897.64,36036.28,36189.83,35778.21,482.77M,-0.08%
15122021,35927.43,35549.35,35943.84,35389.3,432.38M,1.08%
14122021,35544.18,35605.73,35779.47,35441.74,451.23M,-0.30%
13122021,35650.95,35958.93,35958.93,35609.53,451.59M,-0.89%
10122021,35970.99,35830.55,35982.69,35710.43,361.20M,0.60%
9122021,35754.69,35722.26,35864.24,35577.14,353.02M,0.00%
8122021,35754.75,35716.85,35840.52,35602.65,387.65M,0.10%
7122021,35719.43,35423.99,35819.47,35423.99,482.89M,1.40%
6122021,35227.03,34633.43,35356.75,34633.43,418.75M,1.87%
3122021,34580.08,34692.78,34801.31,34264.57,444.85M,-0.17%
2122021,34639.79,34076.25,34759.65,34076.25,470.58M,1.82%
1122021,34022.04,34678.94,35004.64,34006.98,498.38M,-1.34%
30112021,34483.72,35056.99,35056.99,34424.44,678.80M,-1.86%
29112021,35135.94,35017.71,35287.91,34895.89,416.04M,0.68%
26112021,34899.34,35366.69,35366.69,34749.8,325.39M,-2.53%
24112021,35804.38,35752.31,35825.47,35591.03,287.94M,-0.03%
23112021,35813.8,35619.92,35841.52,35542.87,392.52M,0.55%
22112021,35619.25,35631.41,35929.66,35615.55,420.81M,0.05%
19112021,35601.98,35879.09,35879.09,35555.37,414.65M,-0.75%
18112021,35870.95,35901.69,35952.63,35654.39,435.08M,-0.17%
17112021,35931.05,36159.7,36159.7,35909.48,358.31M,-0.58%
16112021,36142.22,36076.18,36316.61,36076.18,311.90M,0.15%
15112021,36087.45,36128.83,36236.07,36031.78,280.66M,-0.04%
12112021,36100.31,35963.78,36147.63,35934.59,293.18M,0.50%
11112021,35921.23,36038.78,36108.17,35915.27,270.32M,-0.44%
10112021,36079.94,36299.25,36346.61,36009.5,283.52M,-0.66%
9112021,36319.98,36404.53,36416.98,36173.07,258.02M,-0.31%
8112021,36432.22,36416.46,36565.73,36334.42,288.40M,0.29%
5112021,36327.95,36268.75,36484.75,36190.2,344.60M,0.56%
4112021,36124.23,36107.46,36168.03,35986.48,309.99M,-0.09%
3112021,36157.58,36059.09,36178.51,35891.73,262.54M,0.29%
2112021,36052.63,35935.11,36088.81,35884.13,304.51M,0.39%
1112021,35913.84,35833.65,36009.74,35797.97,295.48M,0.26%
29102021,35819.56,35712.28,35852.53,35633.2,407.99M,0.25%
28102021,35730.48,35545.41,35742.25,35545.41,348.43M,0.68%
27102021,35490.69,35835.43,35835.43,35490.43,358.08M,-0.74%
26102021,35756.88,35791.05,35892.92,35734.73,321.91M,0.04%
25102021,35741.15,35692.62,35787.04,35629.37,270.41M,0.18%
22102021,35677.02,35607.72,35765.02,35533.95,349.08M,0.21%
21102021,35603.08,35520.32,35612.36,35442.53,302.12M,-0.02%
20102021,35609.34,35475.16,35669.69,35465.71,267.33M,0.43%
19102021,35457.31,35325.37,35462.68,35290.12,281.26M,0.56%
18102021,35258.61,35221.02,35327.57,35035.94,323.09M,-0.10%
15102021,35294.76,35023.63,35320.97,35023.63,327.87M,1.09%
14102021,34912.56,34443.22,34923.83,34443.22,338.54M,1.56%
13102021,34377.81,34372.71,34449.83,34115.1,319.45M,0.00%
12102021,34378.34,34507.15,34611.24,34318.94,322.03M,-0.34%
11102021,34496.06,34723.79,34951.35,34486.51,256.82M,-0.72%
8102021,34746.25,34757.57,34842.62,34661.95,238.08M,-0.03%
7102021,34754.94,34509.72,34975.19,34509.72,277.05M,0.98%
6102021,34416.99,34198.96,34432.68,33854.69,323.37M,0.30%
5102021,34314.67,34035.25,34490.95,34035.25,312.43M,0.92%
4102021,34002.92,34312.96,34410.28,33821.58,400.19M,-0.94%
1102021,34326.46,33930.7,34490.56,33785.54,429.16M,1.43%
30092021,33843.92,34467.98,34557.37,33833.32,356.20M,-1.59%
29092021,34390.72,34360.08,34580.42,34305.96,291.04M,0.26%
28092021,34299.99,34747.7,34798.21,34254.65,380.22M,-1.63%
27092021,34869.37,34739.27,35061.12,34739.27,292.80M,0.21%
24092021,34798,34762.31,34857.06,34648.08,256.58M,0.10%
23092021,34764.82,34296.3,34879.78,34296.3,285.87M,1.48%
22092021,34258.32,34006.87,34440.42,34006.87,300.08M,1.00%
21092021,33919.84,34025.61,34313.88,33914.02,307.98M,-0.15%
20092021,33970.47,34459.72,34459.72,33613.03,441.65M,-1.78%
17092021,34584.88,34737.86,34779.86,34519.63,577.97M,-0.48%
16092021,34751.32,34810.27,34943.55,34540.11,279.31M,-0.18%
15092021,34814.39,34580.95,34880.77,34522.03,324.98M,0.68%
14092021,34577.57,34906.9,34990.36,34510.3,329.18M,-0.84%
13092021,34869.63,34665.5,34939.1,34665.5,334.19M,0.76%
10092021,34607.72,34949.59,35104.25,34599.61,333.23M,-0.78%
9092021,34879.38,35013.08,35199.89,34847.3,262.38M,-0.43%
8092021,35031.07,35087.45,35175.15,34925.61,261.88M,-0.20%
7092021,35100,35373.24,35373.24,35060.9,290.73M,-0.76%
3092021,35369.09,35401.73,35422.71,35269.4,223.39M,-0.21%
2092021,35443.82,35353.06,35475.4,35348.48,265.18M,0.37%
1092021,35312.53,35387.55,35407.37,35287.05,266.57M,-0.14%
31082021,35360.73,35391.38,35449.79,35289.86,337.24M,-0.11%
30082021,35399.84,35471.8,35510.71,35374.46,246.81M,-0.16%
27082021,35455.8,35231.11,35479.18,35231.11,242.14M,0.69%
26082021,35213.12,35449.68,35498.45,35205.1,239.93M,-0.54%
25082021,35405.5,35388.77,35501.14,35287.63,239.71M,0.11%
24082021,35366.26,35382.72,35445.47,35356.18,230.48M,0.09%
23082021,35335.71,35160.97,35428.91,35160.97,250.96M,0.61%
20082021,35120.08,34917.96,35177.26,34867.07,269.55M,0.65%
19082021,34894.12,34874.67,34997.81,34690.25,335.05M,-0.19%
18082021,34960.69,35310.2,35356.8,34943.41,291.06M,-1.08%
17082021,35343.28,35500.01,35500.01,35120.31,310.15M,-0.79%
16082021,35625.4,35490.83,35631.19,35231.87,294.01M,0.31%
13082021,35515.38,35551.56,35610.57,35474.78,238.68M,0.04%
12082021,35499.85,35481.94,35510.77,35352.53,236.16M,0.04%
11082021,35484.97,35300.89,35501.16,35300.89,233.04M,0.62%
10082021,35264.67,35135.17,35285.16,35091.91,255.24M,0.46%
9082021,35101.85,35229.67,35229.67,35041.24,207.85M,-0.30%
6082021,35208.51,35077.44,35246.79,35077.44,231.57M,0.41%
5082021,35064.25,34815.61,35067.54,34815.61,217.39M,0.78%
4082021,34792.67,35047.44,35047.44,34790.62,245.30M,-0.92%
3082021,35116.4,34864.1,35120.94,34714.33,259.82M,0.80%
2082021,34838.16,34968.56,35192.11,34808.2,244.89M,-0.28%
30072021,34935.47,35013.26,35106.3,34871.13,281.14M,-0.42%
29072021,35084.53,34985.99,35171.52,34985.99,223.67M,0.44%
28072021,34930.93,35109.95,35116.37,34876.84,347.17M,-0.36%
27072021,35058.52,35078.9,35078.9,34878.07,335.25M,-0.24%
26072021,35144.31,35055.86,35150.37,34950.19,264.80M,0.24%
23072021,35061.55,34855.11,35095.33,34855.11,315.06M,0.68%
22072021,34823.35,34799.68,34879.28,34673.03,294.65M,0.07%
21072021,34798,34556.96,34820.24,34556.96,327.19M,0.83%
20072021,34511.99,33981.79,34621.79,33981.79,388.08M,1.62%
19072021,33962.04,34528.48,34528.48,33741.76,450.16M,-2.09%
16072021,34687.85,35007.94,35090.01,34647.82,328.98M,-0.86%
15072021,34987.02,34924.81,34990.41,34762.87,320.45M,0.15%
14072021,34933.23,34920.83,35069.18,34826.87,348.66M,0.13%
13072021,34888.79,34959.96,35018.79,34876.89,323.68M,-0.31%
12072021,34996.18,34836.75,35014.9,34730.15,302.28M,0.36%
9072021,34870.16,34457.51,34893.72,34457.51,301.75M,1.30%
8072021,34421.93,34569.01,34569.01,34145.59,335.76M,-0.75%
7072021,34681.79,34604.17,34708.78,34435.59,305.38M,0.30%
6072021,34577.37,34790.16,34814.2,34358.42,348.43M,-0.60%
2072021,34786.35,34642.42,34821.93,34613.49,303.06M,0.44%
1072021,34633.53,34507.32,34640.28,34498.85,269.31M,0.38%
30062021,34502.51,34290.74,34553.16,34245.48,298.63M,0.61%
29062021,34292.29,34338.89,34469.83,34266.83,288.65M,0.03%
28062021,34283.27,34428.1,34449.65,34186.13,281.29M,-0.44%
25062021,34433.84,34328.1,34501.02,34314.8,456.03M,0.69%
24062021,34196.82,33933.91,34233.02,33933.91,279.38M,0.95%
23062021,33874.24,33948.54,34009.4,33869.83,257.05M,-0.21%
22062021,33945.58,33872.56,34040.7,33751.06,285.33M,0.20%
21062021,33876.97,33312.07,33908.09,33312.07,324.44M,1.76%
18062021,33290.08,33622.7,33622.7,33271.93,569.38M,-1.58%
17062021,33823.45,34014.38,34091.79,33626.61,355.92M,-0.62%
16062021,34033.67,34308.48,34333.25,33917.11,348.03M,-0.77%
15062021,34299.33,34397.1,34420.38,34199.16,274.13M,-0.27%
14062021,34393.75,34472.52,34472.52,34211.54,302.55M,-0.25%
11062021,34479.6,34499.81,34618.09,34328.65,262.62M,0.04%
10062021,34466.24,34502.51,34737.79,34447.25,310.88M,0.06%
9062021,34447.14,34626.16,34654.67,34439.37,246.54M,-0.44%
8062021,34599.82,34645.84,34665.38,34452.94,296.09M,-0.09%
7062021,34630.24,34766.2,34820.91,34574.51,259.44M,-0.36%
4062021,34756.39,34618.69,34772.12,34618.69,271.56M,0.52%
3062021,34577.04,34550.31,34667.41,34334.41,299.74M,-0.07%
2062021,34600.38,34614.62,34706.65,34545.96,265.16M,0.07%
1062021,34575.31,34584.19,34849.32,34542.87,294.79M,0.13%
28052021,34529.45,34558.5,34631.11,34520.09,290.85M,0.19%
27052021,34464.64,34432.47,34608.82,34389.24,520.63M,0.41%
26052021,34323.05,34336.34,34409.59,34271.44,259.81M,0.03%
25052021,34312.46,34428.66,34511.35,34266.03,289.95M,-0.24%
24052021,34393.98,34253.87,34472.51,34253.87,251.81M,0.54%
21052021,34207.84,34121.91,34415.48,34121.91,308.84M,0.36%
20052021,34084.15,33906.3,34233.4,33872.41,324.40M,0.55%
19052021,33896.04,33945.81,33945.81,33473.8,354.00M,-0.48%
18052021,34060.66,34351.18,34408.99,34044.1,301.78M,-0.78%
17052021,34327.79,34375.29,34383.84,34176.65,293.36M,-0.16%
14052021,34382.13,34050.86,34454.05,34050.86,307.38M,1.06%
13052021,34021.45,33624.74,34181.77,33623.49,352.81M,1.29%
12052021,33587.66,34206.4,34207.87,33555.22,383.58M,-1.99%
11052021,34269.16,34572.74,34572.74,34075.31,413.18M,-1.36%
10052021,34742.82,34785.27,35091.56,34741.57,370.04M,-0.10%
7052021,34777.76,34578.27,34811.39,34464.31,311.63M,0.66%
6052021,34548.53,34245.11,34561.29,34185.06,317.12M,0.93%
5052021,34230.34,34163.99,34331.2,34039.66,255.81M,0.29%
4052021,34133.03,34080.2,34147.78,33765.68,410.17M,0.06%
3052021,34113.23,33904.89,34221.06,33904.89,291.34M,0.70%
30042021,33874.85,33988.75,33988.75,33784.96,376.11M,-0.54%
29042021,34060.36,33855.64,34087.21,33744.28,409.60M,0.71%
28042021,33820.38,33860.46,33946.6,33805.56,353.02M,-0.48%
27042021,33984.93,33932.13,34043.98,33870.46,294.95M,0.01%
26042021,33981.57,34044.23,34148.94,33941.37,285.41M,-0.18%
23042021,34043.49,33804.52,34157.57,33713.29,349.67M,0.67%
22042021,33815.9,34109.88,34126.57,33717.19,346.58M,-0.94%
21042021,34137.31,33808.3,34160.34,33773.8,293.51M,0.93%
20042021,33821.3,34034.18,34034.18,33687.01,354.20M,-0.75%
19042021,34077.63,34182.38,34182.38,33980.56,315.62M,-0.36%
16042021,34200.67,34058.16,34256.75,34058.16,348.18M,0.48%
15042021,34035.99,33788.53,34068.73,33788.53,321.83M,0.90%
14042021,33730.89,33668.95,33911.25,33668.95,318.67M,0.16%
13042021,33677.27,33721.16,33741.64,33545.84,330.00M,-0.20%
12042021,33745.4,33775.06,33786.19,33665.54,329.02M,-0.16%
9042021,33800.6,33526.19,33810.87,33526.19,317.82M,0.89%
8042021,33503.57,33469.89,33506.8,33342.64,306.19M,0.17%
7042021,33446.26,33444.98,33521.76,33347.96,279.88M,0.05%
6042021,33430.24,33500.02,33544.79,33380.43,298.31M,-0.29%
5042021,33527.19,33222.38,33617.95,33222.38,345.15M,1.13%
1042021,33153.21,33054.58,33167.17,32985.35,318.34M,0.52%
31032021,32981.55,33116.04,33173.77,32980.57,418.64M,-0.26%
30032021,33066.96,33127.88,33170.93,32988.92,309.57M,-0.31%
29032021,33171.37,33087.55,33259,32905.13,351.61M,0.30%
26032021,33072.88,32681.07,33098.83,32681.07,383.45M,1.39%
25032021,32619.48,32346.81,32672.69,32071.41,413.49M,0.62%
24032021,32420.06,32470.88,32787.99,32418.15,405.06M,-0.01%
23032021,32423.15,32691.5,32753.77,32356.28,388.13M,-0.94%
22032021,32731.2,32601.82,32810.35,32512.53,384.32M,0.32%
19032021,32627.97,32858.36,32858.36,32505.07,847.02M,-0.71%
18032021,32862.3,32928.16,33227.78,32831.25,421.02M,-0.46%
17032021,33015.37,32825.52,33047.58,32782.18,391.81M,0.58%
16032021,32825.95,32966.75,32966.75,32778.23,387.91M,-0.39%
15032021,32953.46,32798.84,32973.4,32629.75,362.08M,0.53%
12032021,32778.64,32462.4,32793.32,32462.4,348.29M,0.90%
11032021,32485.59,32354.5,32661.59,32345.7,402.40M,0.58%
10032021,32297.02,31906.96,32389.5,31906.96,410.23M,1.46%
9032021,31832.74,31892.35,32150.32,31822.64,463.74M,0.10%
8032021,31802.44,31512.15,32148.04,31512.15,499.58M,0.97%
5032021,31496.3,31029.18,31580.33,30766.81,505.35M,1.85%
